Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;JACAREI;AUTO CENTER SANTA CRUZ LTDA; 02.831.138/0001-68;AVENIDA SANTA CRUZ DOS LAZAROS;805;;STA CRUZ DOS LAZAROS;12322-310;GLP;01/01/2025;98,90;;R$ / 13 kg;BRANCA
SE;SP;JACAREI;PETROTRUCK AUTO POSTO LTDA; 06.276.865/0001-61;RUA ANTONIO DE OLIVEIRA FILHO;36;;CIDADE NOVA JACAREI;12325-160;GLP;01/01/2025;89,99;;R$ / 13 kg;BRANCA
SE;SP;JACAREI;AUTO POSTO R N M LTDA; 59.790.436/0001-74;RODOVIA NILO MAXIMO;3550;KM 4;SANTO ANTONIO DA BOA VISTA;12315-010;GLP;01/01/2025;99,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO JOSE DOS CAMPOS;AUTO CENTER PAIVA & CIA LTDA; 63.957.708/0001-55;AVENIDA BENEDITO FRIGGI;3400;;JARDIM NOVA DETROIT;12224-480;GLP;01/01/2025;98,90;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;MURILO JOSE FERREIRA; 01.998.829/0001-98;RUA JORNALISTA RAFAEL MORORO;S?N;;RANGEL;58070-130;GLP;01/01/2025;110,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;DISTRIBUIDORA LADAGAS LTDA; 02.799.614/0001-00;RODOVIA MG 5;300;;GOIANIA;31950-000;GLP;01/01/2025;100,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;TAUBATE;DEPOSITO DE GAS YOSHIDA LTDA. - ME.; 04.604.149/0001-30;RUA JOSE VICENTE DE BARROS;2455;;PQ. SAO LUIS;12061-001;GLP;01/01/2025;95,00;;R$ / 13 kg;LIQUIGÁS
SE;MG;BELO HORIZONTE;RC GAS LTDA; 04.711.306/0001-07;RUA FURKIM WERNEK;1333;;TUPI;31840-050;GLP;01/01/2025;125,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;JOSE FERREIRA DE MELO GAS - ME.; 03.650.620/0001-64;RUA DA FRATERNIDADE;77;;CRISTO;58070-310;GLP;01/01/2025;110,00;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;ROGERIO JORGE DE FRANCA; 07.767.820/0001-52;AVENIDA SAO JUDAS TADEU;460;ANEXO 01;RANGEL;58070-100;GLP;01/01/2025;110,00;;R$ / 13 kg;BAHIANA
SE;SP;SAO JOSE DOS CAMPOS;SILVANA APARECIDA BARBOSA GÁS ME; 06.968.285/0001-35;AVENIDA MARIO FRIGI;486;;BOSQUE DOS IPES;12236-871;GLP;01/01/2025;100,00;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;MARQUES & MARQUES COMERCIO DE GAS LTDA; 01.019.351/0001-07;RUA BENEDITO BENTO;782;;JD MORUMBI;12236-580;GLP;01/01/2025;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;TAUBATE;ELINES DE OLIVEIRA MENDONCA DOS SANTOS; 07.738.419/0001-94;ESTRADA MUNICIPAL DO BARREIRO;2085;;SAO GONCALO;12092-000;GLP;01/01/2025;90,00;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;ANGELICA APARECIDA WARLEI FERRAZ; 07.829.848/0001-77;AVENIDA MONS ANTONIO DO NASCIMENTO CASTRO;543;;VILA SAO JOSE;12070-350;GLP;01/01/2025;99,00;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA DE GÁS JARDIM VALPARAÍBA LTDA. - ME.; 02.732.682/0001-52;RUA   JOSE DOMINGUES DOS SANTOS;135;;JARDIM ISMENIA;12221-060;GLP;01/01/2025;115,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;TAUBATE;JOAO PAULO DA COSTA; 08.365.374/0001-12;ESTRADA DO BARREIRO;5619;;SAO GONCALO;12092-000;GLP;01/01/2025;85,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO JOSE DOS CAMPOS;GLAUCO ALEXANDRO APARECIDO MARTINS - ME; 04.895.625/0001-10;RUA SIQUEIRA CAMPOS;549;;CENTRO;12210-250;GLP;01/01/2025;115,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;COSTA SUPORTE COMERCIAL DE GAS LTDA; 04.276.205/0001-55;AVENIDA BENEDITO BENTO;600;;JARDIM MORUMBI;12236-580;GLP;01/01/2025;97,99;;R$ / 13 kg;FOGAS
SE;SP;SAO JOSE DOS CAMPOS;COMERCIAL DE GÁS SÃO BENTO LTDA - ME; 07.238.501/0001-50;AVENIDA ELISIO GALDINO SOBRINHO;615;;CIDADE DE MORUMBI;12236-740;GLP;01/01/2025;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;DEL COSTA COMÉRCIO DE GÁS LTDA - ME; 08.428.882/0001-00;AVENIDA CASSIANO RICARDO;1730;;JARDIM ALVORADA;12240-540;GLP;01/01/2025;114,99;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;LUZIA GOMES DE PAULA TAUBATÉ ME; 02.253.556/0001-15;AVENIDA DOUTOR JOÃO BATISTA ORTIZ MONTEIRO;620;;PARQUE PIRACANGAGUA;12040-250;GLP;01/01/2025;104,00;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;PANIFICADORA FAUSTINO LTDA.; 07.835.328/0001-77;RUA RENATO GOMES DE OLIVEIRA;30;;MANGABEIRA VII;58058-232;GLP;01/01/2025;110,00;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;RAYMUNDO GUEDES BARBOSA MARTINS - ME; 08.289.025/0001-69;AVENIDA OSVALDO ARANHA;266;;TERRA NOVA;12082-800;GLP;01/01/2025;85,00;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;CUNHA E SILVA COMÉRCIO DE GÁS LTDA.; 10.217.690/0001-99;RODOVIA MG-5;358;;IPE;31930-010;GLP;01/01/2025;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;W. M. DE SOUZA WEBDERSIN M DE SOUZA DISTRIBUIDORA DE GAS; 11.006.643/0001-69;RUA FRANCISCO RODRIGUES DE MIRANDA;517;;FERNAO DIAS;31920-200;GLP;01/01/2025;95,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;ANDRE LUIZ DUARTE DE BRITO; 11.483.784/0001-72;AVENIDA MINISTRO JOSE AMERICO DE ALMEIDA;1084;;TORRE;58040-302;GLP;01/01/2025;110,00;;R$ / 13 kg;BAHIANA
S;PR;LONDRINA;GASULTRA REVENDA E COMERCIO DE GAS LTDA; 11.025.423/0001-82;AVENIDA SAUL ELKIND;2840;;RESIDENCIAL PROF MARIETA;86082-000;GLP;01/01/2025;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;VANGÁS COMÉRCIO DE GÁS LTDA - ME; 11.405.046/0001-07;RUA GENESIA BERARDINELLI TARANTINO;530;;VILA PIRATININGA;12216-220;GLP;01/01/2025;114,99;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;P R BENTO BALON; 11.130.009/0001-33;AVENIDA ASSIS CHATEAUBRIAND;70;;JARDIM INDEPENDENCIA;12031-230;GLP;01/01/2025;100,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;JACAREI;DBR COMERCIO E TRANSPORTE DE GAS LTDA.; 11.721.103/0001-67;RUA PRINCIPE JEAN;31;;PARQUE DOS PRINCIPES;12310-025;GLP;01/01/2025;94,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO JOSE DOS CAMPOS;LICIA GOMES DE OLIVEIRA 08100610827; 13.106.799/0001-47;AVENIDA ELISIO GALDINO SOBRINHO;544;;CIDADE MORUMBI;12236-740;GLP;01/01/2025;100,00;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;JR GAS LTDA; 19.988.655/0001-48;RUA JOSE LINS DO REGO;937;;TUPI A;31842-350;GLP;01/01/2025;105,00;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;PARANÁ NORTE GÁS LTDA - ME; 20.493.192/0001-22;RUA   ODY SILVEIRA;563;;ALTO DA BOA VISTA;86083-040;GLP;01/01/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;JACAREI;AUTO POSTO DAMA LTDA; 18.901.724/0001-71;AVENIDA LUCAS NOGUEIRA GARCEZ;1128;;JARDIM ESPERANCA;12324-000;GLP;01/01/2025;109,90;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;SOUSA E CUSTODIO COMERCIO DE GAS LTDA; 18.407.058/0001-10;RUA LUIZ GUSTAVO DE VASCONCELOS;81;;RESIDENCIAL BOSQUE DOS IPES;12236-872;GLP;01/01/2025;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;TAUBATE;ALAIDE DOS SANTOS VASCONCELLOS; 17.180.414/0001-42;RUA PROFESSORA ESCOLASTICA MARIA DE JESUS;692;;JD EULALIA;12091-050;GLP;01/01/2025;89,99;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600; 26.409.591/0001-49;RODOVIA MG-5;912;;IPE;31930-010;GLP;01/01/2025;94,99;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;WR FELICIANO COMERCIO E TRANSPORTE DE GAS E AGUA LTDA; 27.494.352/0001-05;RUA LOANDA;500;;CHACARAS REUNIDAS;12238-330;GLP;01/01/2025;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GLP;01/01/2025;109,90;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA TEREZINHA GARCIA PENA LTDA; 28.409.141/0002-62;AVENIDA JOAO BATISTA DE SOUZA SOARES;3239;;CIDADE MORUMBI;12236-660;GLP;01/01/2025;90,99;;R$ / 13 kg;CONSIGAZ
SE;MG;BELO HORIZONTE;PEDRO BARBOSA 10402308654; 32.235.037/0001-95;RUA NELSON HUNGRIA;1310;;TUPI A;31842-330;GLP;01/01/2025;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JACAREI;AUTO POSTO JARDIM SAO PAULO II LTDA; 26.334.165/0001-93;AVENIDA MARIA AUGUSTA FAGUNDES GOMES;61;;RESIDENCIAL SAO PAULO;12322-300;GLP;01/01/2025;95,00;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;A DA COSTA MANSO; 07.770.882/0001-13;RUA AUDEMO VENEZIANI;441;;ALTO DA PONTE;12212-372;GLP;01/01/2025;81,99;;R$ / 13 kg;BRANCA
SE;SP;SANTOS;ULTRA NOROESTE REVENDA DE GLP LTDA; 32.477.393/0001-15;AVENIDA NOSSA SENHORA DE FATIMA;886;;CHICO DE PAULA;11085-202;GLP;01/01/2025;120,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;JACAREI;ALTHA AUTO POSTO LTDA; 29.581.066/0001-02;AVENIDA SAO JORGE;1468;;CIDADE SALVADOR;12312-000;GLP;01/01/2025;104,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA TEREZINHA GARCIA PENA LTDA; 28.409.141/0004-24;AVENIDA RUI BARBOSA;3701;;ALTO DA PONTE;12212-531;GLP;01/01/2025;80,99;;R$ / 13 kg;CONSIGAZ
SE;SP;TAUBATE;DISTRIBUIDORA DE GLP CEREJEIRA LTDA.; 03.913.773/0003-19;RODOVIA OSWALDO CRUZ;1640 A;;JARDIM JULIETA;12090-700;GLP;01/01/2025;87,99;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;GAS 0300 LTDA; 36.734.936/0001-93;AVENIDA WINSTON CHURCHILL;901;;ANDES;86076-000;GLP;01/01/2025;105,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;JACAREI;CLEBER FERNANDO DA SILVA COMERCIO DE GAS; 39.599.546/0001-46;AVENIDA DANTE SIANI;338;;JARDIM SANTA MARINA;12312-420;GLP;01/01/2025;100,00;;R$ / 13 kg;FOGAS
SE;SP;JACAREI;COMERCIAL GASMAIS LTDA; 16.103.050/0006-49;RUA SANTO IVO;622;;CIDADE SALVADOR;12312-190;GLP;01/01/2025;104,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;ADAMEX FERREIRA DA FONSECA; 07.050.105/0004-47;RUA NELSON HUNGRIA;257;;TUPI A;31842-330;GLP;01/01/2025;95,00;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;GUSTAVO SHIGUERU COUTINHO YAMADA; 09.275.758/0001-07;AVENIDA JOAO RAMALHO (DISTRITO DO QUIRIRIM);619;;RESIDENCIAL NOVO HORIZONTE;12042-303;GLP;01/01/2025;99,00;;R$ / 13 kg;BRANCA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;GLP;02/01/2025;125,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;AUTO POSTO ISAURAO LTDA; 04.594.586/0001-10;RUA ISAURA PARENTE;1412;;ESTACAO EXPERIMENTAL;69918-216;GLP;02/01/2025;110,00;;R$ / 13 kg;AMAZONGÁS
N;AC;RIO BRANCO;AUTO POSTO CASTANHEIRA LTDA.; 06.003.183/0001-85;ESTRADA DA FLORESTA;S/N;;FLORESTA;69906-380;GLP;02/01/2025;127,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;POSTO VILLAGE LTDA.; 06.906.483/0001-74;RUA ANTONIO DA ROCHA VIANA;S/N;CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04;VILA IVONETE;69914-610;GLP;02/01/2025;115,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;GLP;02/01/2025;118,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.198.443/0002-82;ESTRADA JARBAS PASSARINHO;115;;PLACAS;69900-970;GLP;02/01/2025;128,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;AUTO POSTO DISTRITO LTDA.; 04.087.649/0001-42;RUA 03;S/N;LOTE:08 ZONA:A  ST:4;DISTRITO INDUSTRIAL;69917-100;GLP;02/01/2025;122,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;GLP;02/01/2025;127,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;POSTO FLORESTA E AGROPECUARIA LTDA; 04.767.269/0001-59;ESTRADA DA FLORESTA;684;;FLORESTA;69906-380;GLP;02/01/2025;116,00;;R$ / 13 kg;AMAZONGÁS
N;AC;RIO BRANCO;FREITAS COMERCIO DERIVADOS DE PETROLEO LTDA; 04.587.754/0001-40;AVENIDA CEARA;3491;;7O BEC;69918-108;GLP;02/01/2025;125,00;;R$ / 13 kg;FOGAS
CO;GO;ANAPOLIS;BRASCOM JAIARA COMBUSTIVEIS LTDA; 04.792.468/0001-17;AVENIDA FERNANDO COSTA;828;;VILA JAIARA;75064-780;GLP;02/01/2025;110,00;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0005-42;AVENIDA DOS HOLANDESES;S/N;;OLHO DAGUA;65065-180;GLP;02/01/2025;109,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;POSTO AMERICANO LTDA; 23.706.245/0005-68;AVENIDA DOS HOLANDESES;202;;OLHO D¿ÁGUA;65065-180;GLP;02/01/2025;110,00;;R$ / 13 kg;LIQUIGÁS
CO;MT;CUIABA;COMERCIAL ITALIA EIRELI; 02.977.286/0001-95;AVENIDA ARCHIMEDES PEREIRA LIMA;1700;AREA B;JARDIM ITALIA;78060-810;GLP;02/01/2025;110,00;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;JANETE N. C. ALVES; 00.820.119/0001-00;RUA JOSÉ VIEIRA CAULA;4712;;AGENOR DE CARVALHO;78909-490;GLP;02/01/2025;120,00;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA; 04.934.167/0001-80;AV.GODOFREDO MACIEL;6380;;MONDUBIM;60762-120;GLP;02/01/2025;104,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;H S C PEREIRA; 07.060.336/0001-99;AVENIDA JOAQUIM MOCHEL;21;": ESTRADA DO ITAPIRACO;";COHATRAC IV;65054-415;GLP;02/01/2025;115,00;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;POSTO CANAL TERRA LTDA; 07.181.236/0001-10;AVENIDA VEREADOR TOALDO TULIO;4661;;SAO BRAZ;82300-980;GLP;02/01/2025;109,90;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;POSTO CANAL VENETO LTDA; 03.750.264/0001-50;AVENIDA VEREADOR TOALDO TULIO;1602;;SAO BRAZ;82320-010;GLP;02/01/2025;98,90;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;MAGGIORE COMERCIO A VAREJO DE COMBUSTIVEIS LTDA; 01.452.007/0004-50;RUA PROF JOAO S BARCELOS;1796;;BOQUEIRAO;81670-000;GLP;02/01/2025;99,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;PRESIDENTE PRUDENTE;POSTO BRASIL DE PRESIDENTE PRUDENTE LTDA; 69.155.109/0001-02;RUA JOSE TARIFA CONDE;1124;B;JARDIM AVIACAO;19020-540;GLP;02/01/2025;99,99;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO LIDER DE PRESIDENTE PRUDENTE LTDA; 02.908.271/0001-75;AVENIDA TANCREDO NEVES;969;;JARDIM SAO PEDRO;19040-520;GLP;02/01/2025;99,90;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MANAUARA AUTO POSTO LTDA; 00.618.358/0001-82;AVENIDA PAULO MARCONDES;808;;JD SANTA CLARA;19025-000;GLP;02/01/2025;109,99;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA; 06.980.064/0010-73;AV. DURVAL DE GOES MONTEIRO;1801;;TABULEI.DOS MARTINS;57061-000;GLP;02/01/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;CONTAGEM;JOSE BRAZ DIAS; 00.405.568/0001-92;RUA PASSOS;468;;SANTA HELENA;32015-030;GLP;02/01/2025;126,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AC;RIO BRANCO;J L A VALENCA LTDA; 00.405.588/0001-63;AVENIDA SUL;196;;CONJUNTO TUCUMA;69919-676;GLP;02/01/2025;124,00;;R$ / 13 kg;FOGAS
SE;RJ;RIO DE JANEIRO;F P DISTRIBUIDORA DE GAS LTDA ME; 00.443.260/0001-31;RUA CUPERTINO;17;;QUINTINO;21380-150;GLP;02/01/2025;87,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CONTAGEM;NOVA DISTRIBUIDORA DE GÁS DOM BOSCO LTDA; 00.770.764/0001-66;RUA DOM BOSCO;795;;INDUSTRIAL SECAO 3;32235-050;GLP;02/01/2025;89,99;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;DRAGAO COMERCIO DE GAS E AGUA LTDA; 00.971.579/0001-30;AVENIDA BRASIL (NUC HAB CPA II);12;QUADRA47;MORADA DA SERRA;78055-508;GLP;02/01/2025;109,99;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;DAVID MANUEL  BRAZ; 01.151.195/0001-33;RUA BARAO DE MONTE SANTO;103;A;MOOCA;03123-020;GLP;02/01/2025;124,99;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;CANINDEZINHO PETROLEO LTDA; 01.966.542/0001-86;RUA ALVES BEZERRA;223;;PARQUE SAO VICENTE;60736-130;GLP;02/01/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;ALL GAS LTDA; 02.063.442/0001-02;AVENIDA VER. CICERO IDELFONSO;585;;JOAO PINHEIRO;30530-000;GLP;02/01/2025;113,00;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;JODGAS LTDA; 02.101.367/0001-27;RUA RIO SENEGAL;63;;NOVO RIACHO;32280-330;GLP;02/01/2025;100,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MT;VARZEA GRANDE;BOTURA & FAGUNDES LTDA; 02.636.146/0002-34;ESTRADA PAULINO PINTO DE GODOY (LOT C PEQUI);208;;CAPAO DO PEQUI;78134-252;GLP;02/01/2025;105,00;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;GLP DISTRIBUIDORA MINASGÁS LTDA; 02.668.877/0001-80;RUA ALFA;1080;;CONJ. SANDOVAL AZEVEDO;32230-330;GLP;02/01/2025;101,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AC;RIO BRANCO;M. L. CORREIA & LIMA LTDA - ME; 03.094.740/0001-22;RUA SANTA LUZIA;190;CAIXA POSTAL 265;JARDIM ELDORADO;69918-340;GLP;02/01/2025;116,00;;R$ / 13 kg;FOGAS
SE;SP;SAO PAULO;MAREL COMÉRCIO DE GÁS LTDA.; 03.296.479/0001-43;PRAÇA ANDRÉ MACIEL;1;B;MOOCA;03181-090;GLP;02/01/2025;124,90;;R$ / 13 kg;ULTRAGAZ
CO;GO;ANAPOLIS;RBS COMERCIO DE GAS E BEBIDAS LTDA; 03.344.428/0001-40;AVENIDA FERNANDO COSTA;1900;;LAS PALMAS;75066-080;GLP;02/01/2025;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;PORTO VELHO;J G AGUIAR; 04.106.282/0001-67;RUA JOÃO GOULART C/ JOSE CAMACHO;3105;;LIBERDADE;78904-140;GLP;02/01/2025;120,00;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;LUZ & LUZES DISTRIBUIDORA DE GAS LTDA; 04.286.021/0001-76;RUA DEUSDEDITH DE ASSIS;123;;DOM BOSCO;30850-450;GLP;02/01/2025;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;PORTO VELHO;DISTRIBUIDORA OLHO D'AGUA LTDA; 04.450.629/0001-94;AVENIDA PINHEIRO MACHADO;2511;;SAO CRISTOVAO;76800-000;GLP;02/01/2025;120,00;;R$ / 13 kg;AMAZONGÁS
CO;GO;ANAPOLIS;ELIANE DE SÁ RIBEIRO; 04.457.703/0001-02;AV. PRESIDENTE KENNEDY;2950;;JARDIM ALEXANDRINA;75060-100;GLP;02/01/2025;100,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;CONTAGEM;MARIA EDIANA LIMA SANTANA; 05.151.633/0001-14;RUA: CARLOS CHAGAS;421;;INDUSTRIAL TERCEIRA SEÇÃO;32235-190;GLP;02/01/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AC;RIO BRANCO;RAIMUNDO NONATO DE MESQUITA ME.; 05.397.229/0001-25;AVENIDA NOROESTE;114;CONJ. TUCUMÃ;DISTRITO INDUSTRIAL;69917-000;GLP;02/01/2025;120,00;;R$ / 13 kg;FOGAS
NE;AL;MACEIO;DEPÓSITO JOPINO LTDA; 09.623.216/0001-88;AL NAIR DE VASCONCELOS CAVALCANTE;S/N;;PETROPOLIS;57080-460;GLP;02/01/2025;95,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;ANAPOLIS;COMÉRCIO TRANSPORTE MOURAGAS LTDA; 26.717.744/0001-15;AVENIDA  JUSCELINO KUBITSCHEK;2476;;ALTO DA BELA VISTA;75105-770;GLP;02/01/2025;110,00;;R$ / 13 kg;CONSIGAZ
SE;RJ;CAMPOS DOS GOYTACAZES;COMERCIO DE GÁS GUARUS LTDA; 29.076.593/0001-51;AVENIDA PROFESSOR DENAIR PEREIRA DE CARVALHO;19;;GUARUS;28080-000;GLP;02/01/2025;94,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CONTAGEM;T. TEIXEIRA GÁS LTDA - ME; 66.453.895/0001-28;AV.: CORONEL BENJAMIM GUIMARÃES;700;LOTE;INDUSTRIAL;32235-000;GLP;02/01/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;REVENDEDORA DE GÁS VIANA & VIAL LTDA EPP; 68.685.403/0001-55;R VISCONDE DE SANTA CRUZ;115;;ENGENHO NOVO;20950-340;GLP;02/01/2025;100,00;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;MARVIRE INDUSTRIA  E COMÉRCIO DE ALIMENTOS LTDA; 73.406.969/0001-30;RUA BENTO GONCALVES,;705;;VILA MANOEL SATIRO;60763-830;GLP;02/01/2025;103,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;ORLIGÁS COMÉRCIO E TRANSPORTE DE GÁS LTDA.; 74.122.888/0001-71;RUA BARTOLOMEU LOURENÇO DE GUSMAO;4184;;BOQUEIRAO;81730-040;GLP;02/01/2025;95,00;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;RENATO CAVALCANTE LINS -ME; 12.207.619/0001-50;RUA NOVA;56;;CHA DE BEBEDOURO;57018-120;GLP;02/01/2025;95,00;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;ADILSON GONISKI; 04.433.714/0002-25;RUA JOÃO REFFO;1259;;SANTA FELICIDADE;82410-000;GLP;02/01/2025;95,00;;R$ / 13 kg;LIQUIGÁS
CO;MT;CUIABA;OFEJ COMERCIO DE AGUA E GAS LTDA; 03.769.578/0001-03;AVENIDA ARQUIMEDES PEREIRA LIMA;S/N;QUADRA 60;BOA ESPERANCA;78068-305;GLP;02/01/2025;114,99;;R$ / 13 kg;BRANCA
SE;SP;CAMPINAS;DEPOSITO DE GAS PICARRAO EIRELI ME; 03.508.427/0001-93;AVENIDA DR. ANGELO SIMOES;1604;;JARDIM LEONOR;13042-010;GLP;02/01/2025;104,99;;R$ / 13 kg;CONSIGAZ
SE;MG;CONTAGEM;SJ COMERCIO DE GAS EIRELI; 05.163.421/0001-57;RUA CANDEIAS;308;;VILA JD. ELDORADO;32315-340;GLP;02/01/2025;89,99;;R$ / 13 kg;BRANCA
N;AC;RIO BRANCO;D. PEREIRA DA SILVA-ME; 05.981.141/0001-56;RUA JOSE MAGALHAES;950;;CONQUISTA;69914-320;GLP;02/01/2025;107,00;;R$ / 13 kg;AMAZONGÁS
