Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;AP;MACAPA;COMERCIAL GRAO DE OURO LTDA; 04.707.467/0001-27;RUA HILDEMAR MAIA;1951;;BURITIZAL;68905-160;ETANOL;02/12/2024;5,11;;R$ / litro;BRANCA
N;AP;MACAPA;AUTO POSTO TERCEIRO MILÊNIO LTDA; 03.199.834/0001-66;RUA MATO GROSSO;430;;PACOVAL;68900-000;GASOLINA;02/12/2024;5,99;;R$ / litro;VIBRA
NE;BA;ITAMARAJU;CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMENRAL;348;TERREO;CENTRO;45836-000;GASOLINA;02/12/2024;6,59;;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMENRAL;348;TERREO;CENTRO;45836-000;ETANOL;02/12/2024;4,69;;R$ / litro;BRANCA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA;02/12/2024;6,55;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA ADITIVADA;02/12/2024;6,65;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;ETANOL;02/12/2024;4,65;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;RAQUEL DERIVADOS DE PETROLEO LTDA; 04.287.217/0001-85;ESTRADA JACOBINA MIGUEL CALMON;SN;;CATUABA;44700-000;GASOLINA;02/12/2024;6,38;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;RAQUEL DERIVADOS DE PETROLEO LTDA; 04.287.217/0001-85;ESTRADA JACOBINA MIGUEL CALMON;SN;;CATUABA;44700-000;GASOLINA ADITIVADA;02/12/2024;6,46;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;RAQUEL DERIVADOS DE PETROLEO LTDA; 04.287.217/0001-85;ESTRADA JACOBINA MIGUEL CALMON;SN;;CATUABA;44700-000;ETANOL;02/12/2024;4,78;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;GASOLINA;02/12/2024;6,13;;R$ / litro;BRANCA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;GASOLINA ADITIVADA;02/12/2024;6,13;;R$ / litro;BRANCA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;ETANOL;02/12/2024;4,50;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;GASOLINA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;GASOLINA ADITIVADA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;ETANOL;02/12/2024;4,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;GASOLINA;02/12/2024;6,29;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;GASOLINA ADITIVADA;02/12/2024;6,69;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;ETANOL;02/12/2024;4,29;;R$ / litro;RAIZEN
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;GASOLINA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;ETANOL;02/12/2024;4,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;GASOLINA;02/12/2024;6,30;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;GASOLINA ADITIVADA;02/12/2024;6,40;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;ETANOL;02/12/2024;4,49;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;GASOLINA;02/12/2024;6,29;;R$ / litro;VIBRA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;GASOLINA ADITIVADA;02/12/2024;6,49;;R$ / litro;VIBRA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;ETANOL;02/12/2024;4,49;;R$ / litro;VIBRA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;GASOLINA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;GASOLINA ADITIVADA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;ETANOL;02/12/2024;4,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;GASOLINA;02/12/2024;6,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;ETANOL;02/12/2024;4,25;;R$ / litro;BRANCA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;GASOLINA;02/12/2024;6,25;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;ETANOL;02/12/2024;4,25;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;FLAMINGO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E SERVICOS LTDA; 08.750.716/0001-18;AVENIDA PROFESSOR MANOEL RIBEIRO;861;LOTE  1                   QUADRAC                         PARQUE DA LAGOA;STIEP;41770-095;GASOLINA;02/12/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;FLAMINGO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E SERVICOS LTDA; 08.750.716/0001-18;AVENIDA PROFESSOR MANOEL RIBEIRO;861;LOTE  1                   QUADRAC                         PARQUE DA LAGOA;STIEP;41770-095;GASOLINA ADITIVADA;02/12/2024;6,59;;R$ / litro;VIBRA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0003-70;AVENIDA PROFESSOR PINTO DE AGUIAR;650;;PITUACU;41740-090;GASOLINA;02/12/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0003-70;AVENIDA PROFESSOR PINTO DE AGUIAR;650;;PITUACU;41740-090;GASOLINA ADITIVADA;02/12/2024;6,69;;R$ / litro;VIBRA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0003-70;AVENIDA PROFESSOR PINTO DE AGUIAR;650;;PITUACU;41740-090;ETANOL;02/12/2024;4,99;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;GASOLINA;02/12/2024;6,29;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;GASOLINA ADITIVADA;02/12/2024;6,29;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;ETANOL;02/12/2024;4,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;GASOLINA;02/12/2024;6,28;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;GASOLINA ADITIVADA;02/12/2024;6,68;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;ETANOL;02/12/2024;4,38;;R$ / litro;RAIZEN
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;GASOLINA;02/12/2024;6,29;;R$ / litro;VIBRA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;GASOLINA ADITIVADA;02/12/2024;6,49;;R$ / litro;VIBRA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;ETANOL;02/12/2024;4,39;;R$ / litro;VIBRA
NE;BA;VALENCA;AZULAO COMERCIO DE COMBUSTIVEIS EIRELI; 03.258.218/0001-39;RODOVIA BA 001;S/N;KM 0(ZERO);TRECHO VAL/TAPEROA;45400-000;GASOLINA;02/12/2024;6,52;;R$ / litro;BRANCA
NE;BA;VALENCA;AZULAO COMERCIO DE COMBUSTIVEIS EIRELI; 03.258.218/0001-39;RODOVIA BA 001;S/N;KM 0(ZERO);TRECHO VAL/TAPEROA;45400-000;GASOLINA ADITIVADA;02/12/2024;6,52;;R$ / litro;BRANCA
NE;BA;VALENCA;AZULAO COMERCIO DE COMBUSTIVEIS EIRELI; 03.258.218/0001-39;RODOVIA BA 001;S/N;KM 0(ZERO);TRECHO VAL/TAPEROA;45400-000;ETANOL;02/12/2024;4,65;;R$ / litro;BRANCA
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;GASOLINA;02/12/2024;6,53;;R$ / litro;RAIZEN
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;GASOLINA ADITIVADA;02/12/2024;6,53;;R$ / litro;RAIZEN
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;ETANOL;02/12/2024;4,66;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;GASOLINA;02/12/2024;6,77;;R$ / litro;ALE
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;GASOLINA ADITIVADA;02/12/2024;6,78;;R$ / litro;ALE
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;ETANOL;02/12/2024;5,61;;R$ / litro;ALE
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;GASOLINA;02/12/2024;6,79;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;GASOLINA ADITIVADA;02/12/2024;6,79;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;ETANOL;02/12/2024;5,59;;R$ / litro;IPIRANGA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0002-80;RUA JOAQUIM ROMAO BATISTA;15;;CENTRO;63010-000;GASOLINA;02/12/2024;5,49;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;MG DERIVADOS DE PETROLEO LTDA; 03.225.783/0002-80;RUA JOAQUIM ROMAO BATISTA;15;;CENTRO;63010-000;GASOLINA ADITIVADA;02/12/2024;5,99;;R$ / litro;VIBRA
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;GASOLINA;02/12/2024;6,57;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;GASOLINA ADITIVADA;02/12/2024;6,77;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;ETANOL;02/12/2024;4,97;;R$ / litro;RAIZEN
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;QUADRA QUADRA 1 PLL LOTE 01;S/N;;SETOR INDUSTRIAL (GAMA);72445-010;GASOLINA;02/12/2024;5,58;;R$ / litro;BRANCA
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;QUADRA QUADRA 1 PLL LOTE 01;S/N;;SETOR INDUSTRIAL (GAMA);72445-010;GASOLINA ADITIVADA;02/12/2024;5,58;;R$ / litro;BRANCA
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;QUADRA QUADRA 1 PLL LOTE 01;S/N;;SETOR INDUSTRIAL (GAMA);72445-010;ETANOL;02/12/2024;3,99;;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO ESPLANADA LTDA; 00.365.320/0001-45; QS 05 RUA 800;S/N;LOTES 44/46;TAGUATINGA;71920-540;GASOLINA;02/12/2024;5,65;;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO ESPLANADA LTDA; 00.365.320/0001-45; QS 05 RUA 800;S/N;LOTES 44/46;TAGUATINGA;71920-540;GASOLINA ADITIVADA;02/12/2024;5,95;;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO ESPLANADA LTDA; 00.365.320/0001-45; QS 05 RUA 800;S/N;LOTES 44/46;TAGUATINGA;71920-540;ETANOL;02/12/2024;3,85;;R$ / litro;IPIRANGA
CO;DF;BRASILIA;POSTO CEILANDIA LTDA; 00.342.436/0001-69; CNM  02 LOTE A;S N;;CEILANDIA;72210-500;GASOLINA;02/12/2024;5,59;;R$ / litro;RAIZEN
CO;DF;BRASILIA;POSTO CEILANDIA LTDA; 00.342.436/0001-69; CNM  02 LOTE A;S N;;CEILANDIA;72210-500;ETANOL;02/12/2024;3,79;;R$ / litro;RAIZEN
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0017-64;QUADRA QNO 05 PLL;S/N;;CEILANDIA;72251-000;GASOLINA;02/12/2024;6,09;;R$ / litro;VIBRA
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0017-64;QUADRA QNO 05 PLL;S/N;;CEILANDIA;72251-000;GASOLINA ADITIVADA;02/12/2024;6,09;;R$ / litro;VIBRA
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA; 00.097.626/0006-72;QUADRA QI 416 CONJUNTO H LOTE;1 PLL;;SAMAMBAIA NORTE (SAMAMBAIA);72320-318;GASOLINA;02/12/2024;6,09;;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA; 00.097.626/0006-72;QUADRA QI 416 CONJUNTO H LOTE;1 PLL;;SAMAMBAIA NORTE (SAMAMBAIA);72320-318;GASOLINA ADITIVADA;02/12/2024;6,47;;R$ / litro;RAIZEN
CO;DF;BRASILIA;POSTO 81 LTDA; 00.001.974/0001-90; LOC  CNN 2;SN;LOTE A;CEILANDIA;72220-500;GASOLINA;02/12/2024;6,19;;R$ / litro;VIBRA
SE;ES;VILA VELHA;POSTO CHAMPAGNAT LTDA; 09.167.931/0001-53;RUA HUGO MUSSO;550;;PRAIA DA COSTA;29101-280;GASOLINA;02/12/2024;6,05;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;POSTO CHAMPAGNAT LTDA; 09.167.931/0001-53;RUA HUGO MUSSO;550;;PRAIA DA COSTA;29101-280;GASOLINA ADITIVADA;02/12/2024;6,39;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;POSTO CHAMPAGNAT LTDA; 09.167.931/0001-53;RUA HUGO MUSSO;550;;PRAIA DA COSTA;29101-280;ETANOL;02/12/2024;4,24;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;AUTO POSTO DE COMBUSTIVEL RTT LTDA; 08.022.304/0001-61;RUA MOEMA;38;;DIVINO ESPIRITO SANTO;29107-250;GASOLINA;02/12/2024;6,07;;R$ / litro;BRANCA
SE;ES;VILA VELHA;AUTO POSTO DE COMBUSTIVEL RTT LTDA; 08.022.304/0001-61;RUA MOEMA;38;;DIVINO ESPIRITO SANTO;29107-250;GASOLINA ADITIVADA;02/12/2024;6,17;;R$ / litro;BRANCA
SE;ES;VILA VELHA;AUTO POSTO DE COMBUSTIVEL RTT LTDA; 08.022.304/0001-61;RUA MOEMA;38;;DIVINO ESPIRITO SANTO;29107-250;ETANOL;02/12/2024;4,39;;R$ / litro;BRANCA
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;GASOLINA;02/12/2024;6,09;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;GASOLINA ADITIVADA;02/12/2024;6,49;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;ETANOL;02/12/2024;4,38;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;GASOLINA;02/12/2024;6,19;;R$ / litro;VIBRA
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;GASOLINA ADITIVADA;02/12/2024;6,39;;R$ / litro;VIBRA
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;ETANOL;02/12/2024;4,99;;R$ / litro;VIBRA
SE;ES;VILA VELHA;AUTO POSTO E SERVICOS ZUMACH LTDA; 02.648.712/0001-47;AVENIDA VITORIA REGIA;1;LOTE  3 E 4;JARDIM ASTECA;29104-485;GASOLINA;02/12/2024;6,06;;R$ / litro;BRANCA
SE;ES;VILA VELHA;AUTO POSTO E SERVICOS ZUMACH LTDA; 02.648.712/0001-47;AVENIDA VITORIA REGIA;1;LOTE  3 E 4;JARDIM ASTECA;29104-485;GASOLINA ADITIVADA;02/12/2024;6,16;;R$ / litro;BRANCA
SE;ES;VILA VELHA;AUTO POSTO E SERVICOS ZUMACH LTDA; 02.648.712/0001-47;AVENIDA VITORIA REGIA;1;LOTE  3 E 4;JARDIM ASTECA;29104-485;ETANOL;02/12/2024;4,39;;R$ / litro;BRANCA
SE;ES;VILA VELHA;KOALA SERVIÇOS E COMERCIO LTDA; 01.577.240/0001-16;RUA PROFESSORA FRANCELINA CARNEIRO SETUBOL;1227;;ITAPOAN;29101-640;GASOLINA;02/12/2024;6,07;;R$ / litro;BRANCA
SE;ES;VILA VELHA;KOALA SERVIÇOS E COMERCIO LTDA; 01.577.240/0001-16;RUA PROFESSORA FRANCELINA CARNEIRO SETUBOL;1227;;ITAPOAN;29101-640;ETANOL;02/12/2024;4,32;;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO MARCELA LTDA; 01.503.536/0001-92;RUA DO PESSEGUEIRO;S/N;;DIVINO ESPÍRITO SANTO;29107-230;GASOLINA;02/12/2024;6,09;;R$ / litro;VIBRA
SE;ES;VILA VELHA;POSTO MARCELA LTDA; 01.503.536/0001-92;RUA DO PESSEGUEIRO;S/N;;DIVINO ESPÍRITO SANTO;29107-230;GASOLINA ADITIVADA;02/12/2024;6,29;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO PARQUE DAS NACOES LTDA; 02.796.544/0001-37;AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222;280;;STR PARQUE DAS NACOE;75143-420;GASOLINA;02/12/2024;6,09;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;AUTO POSTO PARQUE DAS NACOES LTDA; 02.796.544/0001-37;AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222;280;;STR PARQUE DAS NACOE;75143-420;GASOLINA ADITIVADA;02/12/2024;6,39;;R$ / litro;RAIZEN
