Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;MORRINHOS;ROMANO & PERFEITO LTDA.; 11.635.906/0001-07;RUA GOIAS;885;;CENTRO;75650-000;DIESEL;01/11/2024;5,88;;R$ / litro;BRANCA
S;PR;CASCAVEL;PETROGREEN COMERCIO DE COMBUSTIVEIS LTDA; 11.908.723/0001-00;RUA RIO DE JANEIRO;2802;;CENTRO;85801-031;DIESEL;01/11/2024;5,99;;R$ / litro;VIBRA
S;PR;CASCAVEL;PETROGREEN COMERCIO DE COMBUSTIVEIS LTDA; 11.908.723/0001-00;RUA RIO DE JANEIRO;2802;;CENTRO;85801-031;DIESEL S10;01/11/2024;6,09;;R$ / litro;VIBRA
NE;BA;BARREIRAS;SANTA LUZIA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 12.449.635/0001-50;AVENIDA CASTELO BRANCO;336;;RIO GRANDE;47800-515;DIESEL;01/11/2024;6,20;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO DOM VITAL III LTDA; 12.095.566/0001-23;QUADRA 06 RUA;6;LOTE  19 A 23 E                 51 A 55;JARDIM ZULEIKA MARIA DE BRASILIA;72850-570;DIESEL;01/11/2024;5,78;;R$ / litro;BRANCA
S;PR;CASCAVEL;PEGORARO E PEGORARO LTDA; 12.838.425/0001-53;AVENIDA BRASIL;4487;;CENTRO;85812-002;DIESEL;01/11/2024;5,94;;R$ / litro;RAIZEN
S;PR;CASCAVEL;PEGORARO E PEGORARO LTDA; 12.838.425/0001-53;AVENIDA BRASIL;4487;;CENTRO;85812-002;DIESEL S10;01/11/2024;6,08;;R$ / litro;RAIZEN
NE;RN;PARNAMIRIM;POSTO PINHEIRO BORGES LTDA; 08.277.717/0010-88;AVENIDA ATILA PAIVA;362;LOTE  1240 37 307;VALE DO SOL;59143-275;DIESEL S10;01/11/2024;5,94;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO M PENNA LTDA; 13.324.896/0001-06;QUADRA 119;S/N;LOTE  09 E 10;PARQUE ESTRELA D'ALVA IX;72853-119;DIESEL;01/11/2024;5,69;;R$ / litro;BRANCA
CO;GO;MORRINHOS;AUTO POSTO CONQUISTA LTDA; 12.618.990/0001-05;RUA MAJOR EVARISTO FRAUZINO;259;;CENTRO;75650-000;DIESEL;01/11/2024;5,89;;R$ / litro;BRANCA
CO;GO;MORRINHOS;AUTO POSTO CONQUISTA LTDA; 12.618.990/0001-05;RUA MAJOR EVARISTO FRAUZINO;259;;CENTRO;75650-000;DIESEL S10;01/11/2024;5,99;;R$ / litro;BRANCA
S;PR;CASCAVEL;AUTO POSTO MUFFATO LTDA; 13.616.378/0004-09;AVENIDA BRASIL;900;TERREO;SAO CRISTOVAO;85816-294;DIESEL S10;01/11/2024;6,09;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO LUZIANIA LTDA; 19.914.893/0001-09;RUA SEBASTIAO ELIAS;28;;CENTRO;72800-305;DIESEL;01/11/2024;5,75;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO LUZIANIA LTDA; 19.914.893/0001-09;RUA SEBASTIAO ELIAS;28;;CENTRO;72800-305;DIESEL S10;01/11/2024;5,85;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO MASUT LTDA; 14.639.047/0001-04;RODOVIA QUADRA 68 (BR 040);SN;"LOTE: A B;";PARQUE INDUSTRIAL MINGONE;72855-068;DIESEL;01/11/2024;5,97;;R$ / litro;MASUT DISTRIBUIDORA
CO;GO;LUZIANIA;AUTO POSTO MASUT LTDA; 14.639.047/0001-04;RODOVIA QUADRA 68 (BR 040);SN;"LOTE: A B;";PARQUE INDUSTRIAL MINGONE;72855-068;DIESEL S10;01/11/2024;5,99;;R$ / litro;MASUT DISTRIBUIDORA
CO;GO;LUZIANIA;POSTO SAO ROQUE ALIANCA LTDA; 23.049.249/0001-97;QUADRA QUADRA 13;SN;ROD                 BR-040              KM    32                  LOTE                            3A 7                A 12 15 43;LUZILIA PARQUE;72834-237;DIESEL;01/11/2024;7,09;;R$ / litro;VIBRA
CO;GO;LUZIANIA;POSTO SAO ROQUE ALIANCA LTDA; 23.049.249/0001-97;QUADRA QUADRA 13;SN;ROD                 BR-040              KM    32                  LOTE                            3A 7                A 12 15 43;LUZILIA PARQUE;72834-237;DIESEL S10;01/11/2024;7,19;;R$ / litro;VIBRA
NE;BA;JACOBINA;FLAVIO E MARIANO DERIVADOS DE PETROLEO LTDA; 26.195.959/0001-13;AVENIDA CENTENARIO;550;;NAZARE;44700-000;DIESEL;01/11/2024;6,38;;R$ / litro;BRANCA
NE;BA;JACOBINA;FLAVIO E MARIANO DERIVADOS DE PETROLEO LTDA; 26.195.959/0001-13;AVENIDA CENTENARIO;550;;NAZARE;44700-000;DIESEL S10;01/11/2024;6,48;;R$ / litro;BRANCA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0004-41;AVENIDA CARLOS GOMES;1404;;UNIVERSITARIO;85819-350;DIESEL S10;01/11/2024;6,19;;R$ / litro;RAIZEN
NE;BA;JACOBINA;REDE JG JACOBINA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 34.733.643/0001-66;AVENIDA RAIMUNDO GORDIANO CEDRAZ;1140;;CATUABA;44700-000;DIESEL;01/11/2024;6,15;;R$ / litro;BRANCA
NE;BA;JACOBINA;REDE JG JACOBINA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 34.733.643/0001-66;AVENIDA RAIMUNDO GORDIANO CEDRAZ;1140;;CATUABA;44700-000;DIESEL S10;01/11/2024;6,29;;R$ / litro;BRANCA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0009-56;RUA CARLOS GOMES;2929;;PARQUE SAO PAULO;85803-000;DIESEL S10;01/11/2024;6,19;;R$ / litro;RAIZEN
S;SC;CHAPECO;MP POSTOS E LOGISTICA LTDA; 23.448.964/0020-65;AVENIDA FERNANDO MACHADO;375-D;;CENTRO;89802-110;DIESEL S10;01/11/2024;5,99;;R$ / litro;IPIRANGA
NE;RN;PARNAMIRIM;POSTO MONTE BELO ML VIII COMERCIO DE COMBUSTIVEIS LTDA; 37.488.404/0001-86;AVENIDA MARIA LACERDA MONTENEGRO;210;;NOVA PARNAMIRIM;59152-600;DIESEL;01/11/2024;6,19;;R$ / litro;VIBRA
NE;BA;JACOBINA;PEDRA BRANCA POSTO DE COMBUSTIVEIS LTDA; 46.102.574/0001-71;AVENIDA RAIMUNDO GORDIANO CEDRAZ;2197;;CATUABA;44700-000;DIESEL;01/11/2024;6,26;;R$ / litro;RAIZEN
NE;BA;JACOBINA;PEDRA BRANCA POSTO DE COMBUSTIVEIS LTDA; 46.102.574/0001-71;AVENIDA RAIMUNDO GORDIANO CEDRAZ;2197;;CATUABA;44700-000;DIESEL S10;01/11/2024;6,40;;R$ / litro;RAIZEN
CO;GO;MORRINHOS;SANTO ANTONIO COMERCIO DE COMBUSTIVEL LTDA; 48.821.547/0001-84;RUA RUA 6;228;Q 43  LT 32;VILA SAO PEDRO;75650-000;DIESEL;01/11/2024;5,85;;R$ / litro;BRANCA
CO;GO;MORRINHOS;SANTO ANTONIO COMERCIO DE COMBUSTIVEL LTDA; 48.821.547/0001-84;RUA RUA 6;228;Q 43  LT 32;VILA SAO PEDRO;75650-000;DIESEL S10;01/11/2024;5,95;;R$ / litro;BRANCA
NE;RN;PARNAMIRIM;PB COMBUSTIVEIS LTDA; 53.930.207/0001-21;AVENIDA DOUTOR MÁRIO NEGÓCIO;1840;;SANTA TEREZA;59142-380;DIESEL S10;01/11/2024;5,94;;R$ / litro;ALE
NE;AL;ARAPIRACA;AUTO POSTO M M GARROTE LTDA; 08.738.994/0001-50;RODOVIA AL-220;5848;KM    96;BOM SUCESSO;57309-035;DIESEL S10;04/11/2024;6,09;;R$ / litro;VIBRA
NE;AL;ARAPIRACA;AUTO POSTO MASSARANDUBA LTDA.; 07.248.398/0001-29;RODOVIA AL 220;4698;;PLANALTO;57308-000;DIESEL;04/11/2024;5,98;;R$ / litro;BRANCA
NE;AL;ARAPIRACA;DISTRIBUIDORA DE VEICULOS CONFIANCA LIMITADA; 12.396.339/0001-38;RUA QUINZE DE NOVEMBRO;451;;BRASILIA;57313-015;DIESEL S10;04/11/2024;6,09;;R$ / litro;RAIZEN
NE;AL;ARAPIRACA;IBN PINTO E SILVA & CIA LTDA; 01.242.690/0001-58;RODOVIA AL-110;678;KM    70;CANAFISTULA;57302-802;DIESEL S10;04/11/2024;5,89;;R$ / litro;BRANCA
NE;AL;ARAPIRACA;IBN PINTO E SILVA & CIA LTDA; 01.242.690/0002-39;AVENIDA EMIDIO DE LIMA,;23;;JARDIM ESPERANCA;57307-350;DIESEL S10;04/11/2024;6,14;;R$ / litro;IPIRANGA
NE;AL;DELMIRO GOUVEIA;AUTO POSTO FREITAS & MAIA LTDA; 12.436.978/0001-80;RUA FLORIANO PEIXOTO;247;;CENTRO;57480-000;DIESEL S10;04/11/2024;6,78;;R$ / litro;VIBRA
