Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;APARECIDA DE GOIANIA;COMERCIAL CLAMALU LTDA; 05.102.467/0001-66;AVENIDA 13 DE MAIO;S/N;QD.01 LT. 04;CARDOSO - II ETAPA;74934-050;DIESEL S10;02/06/2025;5,74;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;AM SERRA DOURADA COMERCIO DE COMBUSTIVEIS LTDA; 05.736.365/0001-00;RUA IRMAOS MARISTAS;S/N;QD.03, LT.09;SETOR SERRA DOURADA;74973-370;DIESEL S10;02/06/2025;5,49;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;V & V AUTO POSTO LTDA; 04.742.974/0001-00;RUA ORTIGA;S/N;QD 60 - LOTE 17;VILA OLIVEIRA;74980-970;DIESEL S10;02/06/2025;5,99;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL;02/06/2025;5,95;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL S10;02/06/2025;5,99;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL;02/06/2025;5,54;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL S10;02/06/2025;5,59;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;POSTO TITAN LTDA; 02.772.179/0001-20;AVENIDA W 3;SN;QUADRA65                  LOTE  AR01;SITIOS SANTA LUZIA;74922-480;DIESEL;02/06/2025;5,74;;R$ / litro;ALE
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO BESSA LTDA; 02.568.878/0001-53;AVENIDA G;S/N;QUADRA01                  LOTE  10                  CONJ  PROGRESSO;VILA SANTO ANTONIO - SEGUNDO ACRESCIMO;74911-725;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL S10;02/06/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;L M COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.184.264/0001-78;AVENIDA JUSCELINO KUBITSCHEK;SN;QUADRA01                  LOTE  14/35 B;VILA MARIA;74919-420;DIESEL;02/06/2025;6,19;;R$ / litro;RAIZEN
