Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;DIESEL;02/12/2024;5,99;;R$ / litro;BRANCA
NE;BA;JACOBINA;PARENTES REVENDA DE PRODUTOS DE PETROLEO LTDA.; 05.481.141/0001-97;AVENIDA CENTENARIO;1600;;NAZARE;44700-000;DIESEL S10;02/12/2024;6,19;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;DIESEL;02/12/2024;5,89;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;DIESEL S10;02/12/2024;5,99;;R$ / litro;BRANCA
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;DIESEL;02/12/2024;6,30;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;DIESEL S10;02/12/2024;6,40;;R$ / litro;RAIZEN
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;DIESEL;02/12/2024;5,85;;R$ / litro;BRANCA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;DIESEL;02/12/2024;5,99;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COM DE DER DE PETROLEO BARRETO LTDA; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;;CENTRO;45200-130;DIESEL S10;02/12/2024;6,08;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;DIESEL S10;02/12/2024;5,99;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;DIESEL;02/12/2024;5,89;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;DIESEL S10;02/12/2024;5,99;;R$ / litro;BRANCA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;DIESEL;02/12/2024;5,89;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;DIESEL S10;02/12/2024;5,83;;R$ / litro;RAIZEN
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;DIESEL S10;02/12/2024;5,99;;R$ / litro;VIBRA
NE;BA;VALENCA;AZULAO COMERCIO DE COMBUSTIVEIS EIRELI; 03.258.218/0001-39;RODOVIA BA 001;S/N;KM 0(ZERO);TRECHO VAL/TAPEROA;45400-000;DIESEL S10;02/12/2024;5,98;;R$ / litro;BRANCA
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;DIESEL;02/12/2024;5,95;;R$ / litro;RAIZEN
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO C MAGALHAES;500;CASA;SAO FELIX;45400-000;DIESEL S10;02/12/2024;5,99;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;DIESEL S10;02/12/2024;6,62;;R$ / litro;ALE
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;DIESEL S10;02/12/2024;6,67;;R$ / litro;RAIZEN
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;QUADRA QUADRA 1 PLL LOTE 01;S/N;;SETOR INDUSTRIAL (GAMA);72445-010;DIESEL S10;02/12/2024;5,69;;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO ESPLANADA LTDA; 00.365.320/0001-45; QS 05 RUA 800;S/N;LOTES 44/46;TAGUATINGA;71920-540;DIESEL;02/12/2024;6,19;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;POSTO CHAMPAGNAT LTDA; 09.167.931/0001-53;RUA HUGO MUSSO;550;;PRAIA DA COSTA;29101-280;DIESEL S10;02/12/2024;5,89;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;AUTO POSTO DE COMBUSTIVEL RTT LTDA; 08.022.304/0001-61;RUA MOEMA;38;;DIVINO ESPIRITO SANTO;29107-250;DIESEL S10;02/12/2024;5,89;;R$ / litro;BRANCA
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;DIESEL S10;02/12/2024;5,92;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;DIESEL S10;02/12/2024;6,29;;R$ / litro;VIBRA
SE;ES;VILA VELHA;AUTO POSTO E SERVICOS ZUMACH LTDA; 02.648.712/0001-47;AVENIDA VITORIA REGIA;1;LOTE  3 E 4;JARDIM ASTECA;29104-485;DIESEL S10;02/12/2024;5,89;;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO MARCELA LTDA; 01.503.536/0001-92;RUA DO PESSEGUEIRO;S/N;;DIVINO ESPÍRITO SANTO;29107-230;DIESEL S10;02/12/2024;5,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO PARQUE DAS NACOES LTDA; 02.796.544/0001-37;AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222;280;;STR PARQUE DAS NACOE;75143-420;DIESEL;02/12/2024;5,79;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;AUTO POSTO PARQUE DAS NACOES LTDA; 02.796.544/0001-37;AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222;280;;STR PARQUE DAS NACOE;75143-420;DIESEL S10;02/12/2024;5,87;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;REDE TIRADENTES POSTOS DE COMBUSTIVEIS LTDA; 73.621.591/0002-79;AVENIDA TIRADENTES;101;;SETOR CENTRAL;75043-045;DIESEL S10;02/12/2024;5,89;;R$ / litro;ALE
CO;GO;ANAPOLIS;SANTANA PETROLEO E PECAS LTDA; 00.403.785/0001-43;AVENIDA BRASIL;560;;CENTRO;75115-260;DIESEL;02/12/2024;5,84;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;SANTANA PETROLEO E PECAS LTDA; 00.403.785/0001-43;AVENIDA BRASIL;560;;CENTRO;75115-260;DIESEL S10;02/12/2024;5,89;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO CEBOLAO LTDA; 00.043.554/0001-76;AVENIDA BRASIL;5786;;PARQUE SAO JOAO;75123-385;DIESEL;02/12/2024;5,85;;R$ / litro;ALE
CO;GO;ANAPOLIS;POSTO CEBOLAO LTDA; 00.043.554/0001-76;AVENIDA BRASIL;5786;;PARQUE SAO JOAO;75123-385;DIESEL S10;02/12/2024;5,89;;R$ / litro;ALE
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO BESSA LTDA; 02.568.878/0002-34;AVENIDA EUCLIDES DA CUNHA;SN;QD.01 LT.01/02/03 E 18;CIDADE SATELITE SAO LUIZ;74920-580;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;JM - COMERCIO DE LUBRIFICANTES LTDA; 05.608.441/0001-94;RUA MONTE CARMELO;SN;MODULO INDUSTRIAL 01 QD. 01;POLO EMPRESARIAL GOIAS;74983-160;DIESEL;02/12/2024;5,64;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;JM - COMERCIO DE LUBRIFICANTES LTDA; 05.608.441/0001-94;RUA MONTE CARMELO;SN;MODULO INDUSTRIAL 01 QD. 01;POLO EMPRESARIAL GOIAS;74983-160;DIESEL S10;02/12/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;PILOTO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 07.262.086/0001-70;AVENIDA INDEPENDENCIA ESQ. C/ RUA 3;S/N;QD. 04 LT. 01;CIDADE LIVRE;74970-295;DIESEL S10;02/12/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;COMERCIAL CLAMALU LTDA; 05.102.467/0001-66;AVENIDA 13 DE MAIO;S/N;QD.01 LT. 04;CARDOSO - II ETAPA;74934-050;DIESEL S10;02/12/2024;5,79;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;AM SERRA DOURADA COMERCIO DE COMBUSTIVEIS LTDA; 05.736.365/0001-00;RUA IRMAOS MARISTAS;S/N;QD.03, LT.09;SETOR SERRA DOURADA;74973-370;DIESEL S10;02/12/2024;5,49;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;V & V AUTO POSTO LTDA; 04.742.974/0001-00;RUA ORTIGA;S/N;QD 60 - LOTE 17;VILA OLIVEIRA;74980-970;DIESEL S10;02/12/2024;5,99;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL S10;02/12/2024;5,99;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL;02/12/2024;5,89;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL;02/12/2024;5,59;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL S10;02/12/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;POSTO TITAN LTDA; 02.772.179/0001-20;AVENIDA W 3;SN;QUADRA65                  LOTE  AR01;SITIOS SANTA LUZIA;74922-480;DIESEL;02/12/2024;5,69;;R$ / litro;ALE
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL;02/12/2024;5,89;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;L M COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.184.264/0001-78;AVENIDA JUSCELINO KUBITSCHEK;SN;QUADRA01                  LOTE  14/35 B;VILA MARIA;74919-420;DIESEL;02/12/2024;5,59;;R$ / litro;RAIZEN
CO;GO;APARECIDA DE GOIANIA;L M COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.184.264/0001-78;AVENIDA JUSCELINO KUBITSCHEK;SN;QUADRA01                  LOTE  14/35 B;VILA MARIA;74919-420;DIESEL S10;02/12/2024;5,69;;R$ / litro;RAIZEN
CO;GO;APARECIDA DE GOIANIA;LAGOS DOURADOS COMERCIO DE PETROLEO LTDA; 01.562.684/0001-88;AVENIDA LIBERDADE;S/N;QD 70 LTS 112/113;ST GARAVELO;74930-550;DIESEL;02/12/2024;5,83;;R$ / litro;CIAPETRO
CO;GO;APARECIDA DE GOIANIA;LAGOS DOURADOS COMERCIO DE PETROLEO LTDA; 01.562.684/0001-88;AVENIDA LIBERDADE;S/N;QD 70 LTS 112/113;ST GARAVELO;74930-550;DIESEL S10;02/12/2024;5,89;;R$ / litro;CIAPETRO
CO;GO;APARECIDA DE GOIANIA;A L C COMERCIO DE COMBUSTIVEIS LTDA; 03.420.746/0001-42;AVENIDA RIO VERDE;SN;QD 23 LT 01-E SALA 01;VILA ROSA;74905-660;DIESEL S10;02/12/2024;5,89;;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;REDE DE POSTOS TOCA DA ONCA - ARAGUAINA NEBLINA LTDA; 03.438.380/0001-39;AVENIDA CONEGO JOAO LIMA;2;QUADRA 1A;CENTRO;77804-010;DIESEL;02/12/2024;6,07;;R$ / litro;BRANCA
N;TO;ARAGUAINA;REDE DE POSTOS TOCA DA ONCA - ARAGUAINA NEBLINA LTDA; 03.438.380/0001-39;AVENIDA CONEGO JOAO LIMA;2;QUADRA 1A;CENTRO;77804-010;DIESEL S10;02/12/2024;6,20;;R$ / litro;BRANCA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;;LOTEAMENTO MANOEL GOMES DA CUNHA;77818-010;DIESEL;02/12/2024;5,89;;R$ / litro;BRANCA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;;LOTEAMENTO MANOEL GOMES DA CUNHA;77818-010;DIESEL S10;02/12/2024;5,89;;R$ / litro;BRANCA
CO;GO;GOIANIA;AUTO POSTO ASTRO DA MUTIRAO LTDA; 04.081.151/0001-72;AVENIDA MUTIRAO;2730;;SETOR BUENO;74215-240;DIESEL S10;02/12/2024;6,19;;R$ / litro;RAIZEN
CO;GO;GOIANIA;FONSECA ARRAES E FILHAS LTDA; 24.869.869/0001-35;AVENIDA D;735;;SETOR MARISTA;74150-040;DIESEL S10;02/12/2024;6,59;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO NOVA AMERICA LTDA; 24.786.535/0001-06;AVENIDA T-63;3095;;JARDIM AMÉRICA;74250-320;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO JARDIM EUROPA LTDA; 01.011.881/0001-09;RUA NORUEGA;730;ESQ. COM AVENIDA DOS      ALPES               LOTE  08/09               QUADRA84;JARDIM EUROPA;74330-120;DIESEL S10;02/12/2024;5,99;;R$ / litro;BRANCA
CO;GO;GOIANIA;J & R COMBUSTIVEIS LTDA; 02.753.908/0001-00;AVENIDA SONNEMBERG;833;QUADRAA1                  LOTE  AREA;CONJUNTO ROMILDO FERREIRA DO AMARAL;74413-360;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO CHAFARIZ LTDA; 04.806.169/0001-94;RUA S 1;260;QD 146 LT 24;SETOR BUENO;74230-220;DIESEL;02/12/2024;5,55;;R$ / litro;BRANCA
CO;GO;GOIANIA;AUTO POSTO CHAFARIZ LTDA; 04.806.169/0001-94;RUA S 1;260;QD 146 LT 24;SETOR BUENO;74230-220;DIESEL S10;02/12/2024;5,59;;R$ / litro;BRANCA
CO;GO;GOIANIA;AMF COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 03.964.311/0001-69;AVENIDA T-2;2458;QD. 11, LT. 01,;SETOR BUENO;74215-010;DIESEL;02/12/2024;5,89;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AMF COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 03.964.311/0001-69;AVENIDA T-2;2458;QD. 11, LT. 01,;SETOR BUENO;74215-010;DIESEL S10;02/12/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO CIDADE JARDIM LTDA; 01.770.067/0001-78;AVENIDA ATILIO CORREIA LIMA;1033;QD 122 LT 03;ST CIDADE JARDIM;74413-360;DIESEL S10;02/12/2024;5,89;;R$ / litro;BRANCA
CO;GO;GOIANIA;POSTO XODO LTDA; 01.595.271/0002-80;AVENIDA 85;2890;;ST BUENO;74223-010;DIESEL S10;02/12/2024;5,97;;R$ / litro;BRANCA
CO;GO;GOIANIA;POSTO XODO LTDA; 01.595.271/0001-08;AVENIDA ASSIS CHATEUBRIAND;439;;SETOR OESTE;74130-010;DIESEL S10;02/12/2024;5,97;;R$ / litro;BRANCA
CO;GO;GOIANIA;POSTO Z + Z T-63 LTDA; 01.559.584/0001-00;AVENIDA T 63;1077;;SETOR BUENO;74230-100;DIESEL S10;02/12/2024;5,99;;R$ / litro;RAIZEN
CO;GO;MORRINHOS;AUTO POSTO MAURO M.JUNIOR LTDA; 03.673.688/0001-69;PRACA NOSSA SENHORA DO CARMO;295;;CENTRO;75650-000;DIESEL;02/12/2024;5,99;;R$ / litro;BRANCA
CO;GO;MORRINHOS;AUTO POSTO LAMBARI LTDA; 33.318.692/0001-70;AVENIDA COUTO DE MAGALHAES;528;;CENTRO;75650-000;DIESEL;02/12/2024;5,99;;R$ / litro;BRANCA
CO;GO;MORRINHOS;AUTO POSTO LAMBARI LTDA; 33.318.692/0001-70;AVENIDA COUTO DE MAGALHAES;528;;CENTRO;75650-000;DIESEL S10;02/12/2024;6,09;;R$ / litro;BRANCA
CO;GO;PORANGATU;CARRETEIRO DERIVADOS DE PETROLEO LTDA; 01.272.434/0002-94;RODOVIA BELEM BRASILIA BR 153;S/N;"KM: 72;";ZONA RUAL;76550-000;DIESEL;02/12/2024;5,80;;R$ / litro;BRANCA
CO;GO;PORANGATU;CARRETEIRO DERIVADOS DE PETROLEO LTDA; 01.272.434/0002-94;RODOVIA BELEM BRASILIA BR 153;S/N;"KM: 72;";ZONA RUAL;76550-000;DIESEL S10;02/12/2024;5,85;;R$ / litro;BRANCA
CO;GO;RIO VERDE;GUIMARAES BORGES COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.298.382/0001-44;RUA GERALDO ANDRADE;1842;QUADRA12                  LOTE  17 E 18;JARDIM GOIAS;75903-179;DIESEL;02/12/2024;6,14;;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;GUIMARAES BORGES COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.298.382/0001-44;RUA GERALDO ANDRADE;1842;QUADRA12                  LOTE  17 E 18;JARDIM GOIAS;75903-179;DIESEL S10;02/12/2024;6,19;;R$ / litro;IPIRANGA
NE;MA;BARRA DO CORDA;MARCOS H. DA CUNHA; 02.962.193/0002-78;RODOVIA BR 226;100;KM 63;CAJAZEIRA;65950-000;DIESEL;02/12/2024;5,75;;R$ / litro;BRANCA
NE;MA;BARRA DO CORDA;MARCOS H. DA CUNHA; 02.962.193/0002-78;RODOVIA BR 226;100;KM 63;CAJAZEIRA;65950-000;DIESEL S10;02/12/2024;5,85;;R$ / litro;BRANCA
NE;MA;BARRA DO CORDA;L. W. DE ALENCAR MENDES & CIA LTDA; 02.311.352/0001-93;AVENIDA PEDRO AMORIM;60;;ALTAMIRA;65950-000;DIESEL;02/12/2024;5,75;;R$ / litro;BRANCA
NE;MA;BARRA DO CORDA;ANTONIO DE ALMEIDA CHAVES; 10.254.688/0001-90;RUA RIO NEGRO;S/N;;TRESIDELA;65950-000;DIESEL S10;02/12/2024;6,15;;R$ / litro;BRANCA
NE;MA;CODO;L G SOARES & CIA LTDA; 09.524.475/0001-51;AVENIDA AUGUSTO TEIXEIRA;2212;;CENTRO;65400-000;DIESEL S10;02/12/2024;6,24;;R$ / litro;BRANCA
NE;MA;CODO;IBRAHIM DUAILIBE & CIA LTDA; 10.300.358/0001-93;AVENIDA AUGUSTO TEIXEIRA;2712;;SAO SEBASTIAO;65400-000;DIESEL;02/12/2024;6,19;;R$ / litro;BRANCA
NE;MA;CODO;IBRAHIM DUAILIBE & CIA LTDA; 10.300.358/0001-93;AVENIDA AUGUSTO TEIXEIRA;2712;;SAO SEBASTIAO;65400-000;DIESEL S10;02/12/2024;6,29;;R$ / litro;BRANCA
NE;MA;PINHEIRO;CONSTRUGAS EMPREENDIMENTOS LTDA - EPP; 35.105.931/0001-39;AVENIDA PAULO RAMOS;528;;CENTRO;65200-000;DIESEL;02/12/2024;6,20;;R$ / litro;BRANCA
NE;MA;PINHEIRO;CONSTRUGAS EMPREENDIMENTOS LTDA - EPP; 35.105.931/0001-39;AVENIDA PAULO RAMOS;528;;CENTRO;65200-000;DIESEL S10;02/12/2024;6,20;;R$ / litro;BRANCA
NE;MA;PINHEIRO;C. BARROS CASTRO & CIA LTDA.; 02.900.938/0001-93;AVENIDA PAULO RAMOS;600;A;CENTRO;65200-000;DIESEL;02/12/2024;6,29;;R$ / litro;ALE
NE;MA;PINHEIRO;C. BARROS CASTRO & CIA LTDA.; 02.900.938/0001-93;AVENIDA PAULO RAMOS;600;A;CENTRO;65200-000;DIESEL S10;02/12/2024;6,39;;R$ / litro;ALE
NE;MA;PINHEIRO;R DE J BECKMAN GUTERRES; 02.596.396/0001-07;AVENIDA TARQUINIO LOPES;1608;;CENTRO;65200-000;DIESEL;02/12/2024;6,15;;R$ / litro;SABBÁ
NE;MA;PINHEIRO;R DE J BECKMAN GUTERRES; 02.596.396/0001-07;AVENIDA TARQUINIO LOPES;1608;;CENTRO;65200-000;DIESEL S10;02/12/2024;6,18;;R$ / litro;SABBÁ
NE;MA;SAO LUIS;M. E. P. DA COSTA; 08.302.673/0001-08;AVENIDA LOURENCO VIEIRA DA SILVA;98;;COHAPAM;65056-060;DIESEL;02/12/2024;5,58;;R$ / litro;BRANCA
NE;MA;SAO LUIS;M. E. P. DA COSTA; 08.302.673/0001-08;AVENIDA LOURENCO VIEIRA DA SILVA;98;;COHAPAM;65056-060;DIESEL S10;02/12/2024;5,68;;R$ / litro;BRANCA
NE;MA;SAO LUIS;ANTONIA LIANE GOMES SOARES; 08.585.377/0001-61;AVENIDA LOURENCO VIEIRA DA SILVA;8;QUADRA 44-A;JARDIM SAO CRISTOVAO II;65055-380;DIESEL S10;02/12/2024;5,69;;R$ / litro;BRANCA
NE;MA;SAO LUIS;J R FERREIRA EIRELI; 07.233.294/0001-40;AVENIDA DANIEL DE LA TOUCHE;2004;ILHA DE BOMBA;COHAMA;65074-115;DIESEL S10;02/12/2024;5,89;;R$ / litro;BRANCA
SE;MG;DIVINOPOLIS;PREMIUM COMERCIO DE COMBUSTIVEIS LTDA; 08.326.895/0001-60;RUA GOIAS;1075;;CENTRO;35500-001;DIESEL S10;02/12/2024;6,29;;R$ / litro;IPIRANGA
SE;MG;DIVINOPOLIS;AUTO POSTO OLINDA LTDA; 03.646.801/0001-17;RUA MARQUÊS DE OLINDA;501;;SÃO JOSÉ;35501-222;DIESEL;02/12/2024;5,74;;R$ / litro;BRANCA
SE;MG;DIVINOPOLIS;POSTO SERVE BEM LIMITADA; 19.414.788/0001-00;RUA GOIAS;540;;PORTO VELHO;35500-433;DIESEL;02/12/2024;5,89;;R$ / litro;BRANCA
