Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;ES;COLATINA;MOTOCAP COMBUSTIVEIS LTDA; 05.791.319/0001-04;RODOVIA GETHER LOPES DE FARIAS;2600;;CARLOS GERMANO NAUMANN;29705-390;DIESEL;01/10/2025;6,09;;R$ / litro;VIBRA
SE;ES;COLATINA;POSTO DE GASOLINA SANTO ANTONIO LTDA; 27.085.240/0001-92;AVENIDA SILVIO AVIDOS;3251;;SANTO ANTONIO;29704-053;DIESEL;01/10/2025;6,09;;R$ / litro;ALE
SE;ES;COLATINA;POSTO DE GASOLINA SANTO ANTONIO LTDA; 27.085.240/0001-92;AVENIDA SILVIO AVIDOS;3251;;SANTO ANTONIO;29704-053;DIESEL S10;01/10/2025;6,19;;R$ / litro;ALE
SE;ES;VILA VELHA;POSTO CHAMPAGNAT LTDA; 09.167.931/0001-53;RUA HUGO MUSSO;550;;PRAIA DA COSTA;29101-280;DIESEL S10;01/10/2025;6,09;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;AUTO POSTO DE COMBUSTIVEL RTT LTDA; 08.022.304/0001-61;RUA MOEMA;38;;DIVINO ESPIRITO SANTO;29107-250;DIESEL S10;01/10/2025;5,99;;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO MARCELA LTDA; 01.503.536/0001-92;RUA DO PESSEGUEIRO;S/N;;DIVINO ESPÍRITO SANTO;29107-230;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO IPANEMA II LTDA; 01.703.149/0001-08;AVENIDA BRASIL;400;;ANDRACEL CENTER;75113-235;DIESEL S10;01/10/2025;5,89;;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO THERMAS LTDA.; 04.016.141/0001-53;AVENIDA CORONEL BENTO DE GODOY;613;QUADRA 21;CENTRO;75680-001;DIESEL;01/10/2025;5,59;;R$ / litro;BRANCA
CO;GO;CALDAS NOVAS;AUTO POSTO THERMAS LTDA.; 04.016.141/0001-53;AVENIDA CORONEL BENTO DE GODOY;613;QUADRA 21;CENTRO;75680-001;DIESEL S10;01/10/2025;5,69;;R$ / litro;BRANCA
CO;GO;CALDAS NOVAS;AUTO POSTO SANDE EIRELI; 03.388.667/0001-00;AVENIDA CEL BENTO DE GODOY;1995;QD 01 LT 21;JARDIM HANASHIRO;75690-000;DIESEL;01/10/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO SANDE EIRELI; 03.388.667/0001-00;AVENIDA CEL BENTO DE GODOY;1995;QD 01 LT 21;JARDIM HANASHIRO;75690-000;DIESEL S10;01/10/2025;6,09;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;CARRETEIRO DERIVADOS DE PETROLEO LTDA; 01.272.434/0010-02;AVENIDA SAO FRANCISCO;40;QD. 99 LT. 1/8;SANTA GENOVEVA;74670-400;DIESEL S10;01/10/2025;6,17;;R$ / litro;BRANCA
CO;GO;GOIANIA;POSTO Z + Z LARANJEIRAS LTDA; 03.311.068/0001-80;RUA BENJAMIM CONSTANT;750;;JARDIM DA LUZ;74850-350;DIESEL;01/10/2025;5,54;;R$ / litro;RAIZEN
CO;GO;GOIANIA;POSTO Z + Z LARANJEIRAS LTDA; 03.311.068/0001-80;RUA BENJAMIM CONSTANT;750;;JARDIM DA LUZ;74850-350;DIESEL S10;01/10/2025;5,59;;R$ / litro;RAIZEN
CO;GO;ITUMBIARA;IRMAOS ALCANTARA & CIA LTDA EM RECUPERACAO JUDICIAL; 25.629.809/0003-70;RODOVIA BR 153, KM 1470;S/N;MAIS 900 METROS;ZONA RURAL;75515-490;DIESEL;01/10/2025;5,68;;R$ / litro;NEXTA
CO;GO;ITUMBIARA;IRMAOS ALCANTARA & CIA LTDA EM RECUPERACAO JUDICIAL; 25.629.809/0003-70;RODOVIA BR 153, KM 1470;S/N;MAIS 900 METROS;ZONA RURAL;75515-490;DIESEL S10;01/10/2025;5,78;;R$ / litro;NEXTA
CO;GO;VALPARAISO DE GOIAS;GARZZO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.; 05.023.737/0001-43;AVENIDA MARGINAL QUADRA 56;S/N;LOTES 01, 02 E 03;PARQUE ESPLANADA II;72876-241;DIESEL;01/10/2025;6,35;;R$ / litro;RAIZEN
CO;GO;VALPARAISO DE GOIAS;GARZZO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.; 05.023.737/0001-43;AVENIDA MARGINAL QUADRA 56;S/N;LOTES 01, 02 E 03;PARQUE ESPLANADA II;72876-241;DIESEL S10;01/10/2025;6,39;;R$ / litro;RAIZEN
CO;GO;VALPARAISO DE GOIAS;AUTO POSTO VALPARAISO LTDA; 01.143.072/0001-50; LOC TREVO 2 ETAPA VALPARAISO I;SN;;VALPARAISO;72876-241;DIESEL;01/10/2025;6,09;;R$ / litro;VIBRA
CO;GO;VALPARAISO DE GOIAS;AUTO POSTO VALPARAISO LTDA; 01.143.072/0001-50; LOC TREVO 2 ETAPA VALPARAISO I;SN;;VALPARAISO;72876-241;DIESEL S10;01/10/2025;6,19;;R$ / litro;VIBRA
NE;MA;PRESIDENTE DUTRA;J. FERNANDO G. DE SÁ; 41.373.283/0001-02;PRACA JOSÉ OTON GONÇALVES;S/N;;CENTRO;65760-000;DIESEL;01/10/2025;5,89;;R$ / litro;BRANCA
NE;MA;PRESIDENTE DUTRA;J. FERNANDO G. DE SÁ; 41.373.283/0001-02;PRACA JOSÉ OTON GONÇALVES;S/N;;CENTRO;65760-000;DIESEL S10;01/10/2025;5,95;;R$ / litro;BRANCA
NE;MA;PRESIDENTE DUTRA;POSTO DE COMBUSTIVEIS BINE SOARES LTDA; 02.682.322/0001-93; BR 226 KM 01;100;;PARANUA;65760-000;DIESEL;01/10/2025;5,62;;R$ / litro;SP
NE;MA;PRESIDENTE DUTRA;POSTO DE COMBUSTIVEIS BINE SOARES LTDA; 02.682.322/0001-93; BR 226 KM 01;100;;PARANUA;65760-000;DIESEL S10;01/10/2025;5,63;;R$ / litro;SP
NE;MA;SAO LUIS;GAZOZA DERIVADOS DE PETROLEO LTDA; 08.660.877/0001-10;ESTRADA DE RIBAMAR;48;;FORQUILHA;65060-541;DIESEL;01/10/2025;5,50;;R$ / litro;BRANCA
NE;MA;SAO LUIS;GAZOZA DERIVADOS DE PETROLEO LTDA; 08.660.877/0001-10;ESTRADA DE RIBAMAR;48;;FORQUILHA;65060-541;DIESEL S10;01/10/2025;5,55;;R$ / litro;BRANCA
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0006-23;UNIDADE DUZENTOS E TRES;6000;;CIDADE OPERARIA;65058-000;DIESEL S10;01/10/2025;5,89;;R$ / litro;BRANCA
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0004-61;AVENIDA DA SAUDADE;1;SAO RAIMUNDO;VILA CASCAVEL;65058-200;DIESEL S10;01/10/2025;5,89;;R$ / litro;BRANCA
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0001-19;AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO;22;;FORQUILHA;65054-015;DIESEL S10;01/10/2025;5,69;;R$ / litro;BRANCA
SE;MG;CARATINGA;POSTO MALUQUINHO LTDA; 05.910.170/0001-27;AVENIDA JOAO CAETANO DO NASCIMENTO;5;;SANTA ZITA;35300-104;DIESEL S10;01/10/2025;6,17;;R$ / litro;BRANCA
SE;MG;CONTAGEM;VENETO EMPREENDIMENTO COMERCIAL LTDA; 05.655.316/0001-35;AVENIDA JOAO CESAR DE OLIVEIRA;4125;;NOVO ELDORADO;32341-001;DIESEL S10;01/10/2025;5,69;;R$ / litro;VIBRA
SE;MG;CONTAGEM;FERREIRA PARTICIPACOES E EMPREENDIMENTOS LTDA; 00.671.320/0001-73;RUA CORONEL AUGUSTO CAMARGOS;301;;NSRA DO CARMO;32015-740;DIESEL;01/10/2025;5,65;;R$ / litro;ALE
SE;MG;CONTAGEM;POSTO AGUIA JOIA J R LTDA; 25.625.344/0001-17;RUA RIO COMPRIDO;2469;ESQ. C/RUA SACRAMENTO;RIACHO DAS PEDRAS;32280-070;DIESEL S10;01/10/2025;5,69;;R$ / litro;IPIRANGA
SE;MG;CONTAGEM;SOCIEDADE COMERCIAL SANTA MARIA LTDA.; 23.234.230/0001-10;RODOVIA BR-381;2800;;RIACHO DAS PEDRAS;32280-680;DIESEL;01/10/2025;5,78;;R$ / litro;VIBRA
SE;MG;CONTAGEM;POSTO CANADA LTDA; 23.156.540/0001-64;RUA ALMERINDA DA COSTA RIBEIRO;69;;CANADA;32015-270;DIESEL;01/10/2025;5,55;;R$ / litro;BRANCA
SE;MG;CONTAGEM;POSTO CANADA LTDA; 23.156.540/0001-64;RUA ALMERINDA DA COSTA RIBEIRO;69;;CANADA;32015-270;DIESEL S10;01/10/2025;5,67;;R$ / litro;BRANCA
SE;MG;CONTAGEM;POSTO SUPREMO LTDA; 02.738.100/0001-45;AVENIDA PRINCESA IZABEL;320;;PARQUE RECREIO;32110-000;DIESEL;01/10/2025;5,69;;R$ / litro;IPIRANGA
SE;MG;CURVELO;COMERCIAL DE PETROLEO VEREDAS LTDA; 07.682.613/0002-86;AVENIDA ANTONIO OLINTO;298;;CENTRO;35790-000;DIESEL S10;01/10/2025;5,77;;R$ / litro;BRANCA
SE;MG;CURVELO;POSTO PASSOS & MONTEIRO LTDA; 01.134.763/0001-98;AVENIDA ANTONIO OLINTO;1109;;CENTRO;35790-000;DIESEL;01/10/2025;5,69;;R$ / litro;IPIRANGA
SE;MG;CURVELO;POSTO PASSOS & MONTEIRO LTDA; 01.134.763/0001-98;AVENIDA ANTONIO OLINTO;1109;;CENTRO;35790-000;DIESEL S10;01/10/2025;5,79;;R$ / litro;IPIRANGA
SE;MG;CURVELO;AUTO POSTO CURVELO LTDA; 05.120.767/0001-78;PRACA CORONEL JOSE JULIO MASCARENHAS;120;;CENTRO;35790-000;DIESEL;01/10/2025;5,89;;R$ / litro;VIBRA
SE;MG;CURVELO;AUTO POSTO CURVELO LTDA; 05.120.767/0001-78;PRACA CORONEL JOSE JULIO MASCARENHAS;120;;CENTRO;35790-000;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
SE;MG;CURVELO;AUTO POSTO VIANA LTDA; 19.790.195/0001-49;AVENIDA ANTONIO OLINTO;475;;CENTRO;35790-000;DIESEL;01/10/2025;5,89;;R$ / litro;VIBRA
SE;MG;CURVELO;AUTO POSTO VIANA LTDA; 19.790.195/0001-49;AVENIDA ANTONIO OLINTO;475;;CENTRO;35790-000;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
SE;MG;JUIZ DE FORA;AUTO POSTO IMPERADOR LTDA; 25.331.455/0001-10;RUA JOSE LOURENCO KELMER;1416;;SAO PEDRO;36036-330;DIESEL S10;01/10/2025;6,29;;R$ / litro;RAIZEN
SE;MG;PASSOS;POSTO RODA BRANCA LTDA; 05.346.656/0001-84;AVENIDA JUCA STOCKLER;1973;;JOAO PAULO II;37901-506;DIESEL;01/10/2025;5,89;;R$ / litro;IPIRANGA
SE;MG;PASSOS;POSTO RODA BRANCA LTDA; 05.346.656/0001-84;AVENIDA JUCA STOCKLER;1973;;JOAO PAULO II;37901-506;DIESEL S10;01/10/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;PASSOS;AUTO POSTO SILVA & OLIVEIRA LTDA; 08.892.406/0001-38;RUA DOS COMERCIANTES;1010;;MONSENHOR MESSIAS;37901-216;DIESEL;01/10/2025;5,72;;R$ / litro;RAIZEN
SE;MG;PASSOS;AUTO POSTO SILVA & OLIVEIRA LTDA; 08.892.406/0001-38;RUA DOS COMERCIANTES;1010;;MONSENHOR MESSIAS;37901-216;DIESEL S10;01/10/2025;5,84;;R$ / litro;RAIZEN
SE;MG;PASSOS;POSTO DA MODA COMERCIO DE COMBUSTIVEIS LTDA; 07.553.011/0001-48;AVENIDA COMENDADOR FRANCISCO AVELINO MAIA;2342;;CENTRO;37900-005;DIESEL;01/10/2025;5,79;;R$ / litro;BRANCA
SE;MG;PASSOS;POSTO DA MODA COMERCIO DE COMBUSTIVEIS LTDA; 07.553.011/0001-48;AVENIDA COMENDADOR FRANCISCO AVELINO MAIA;2342;;CENTRO;37900-005;DIESEL S10;01/10/2025;5,89;;R$ / litro;BRANCA
SE;MG;PASSOS;AUTO POSTO ARUANA LTDA; 07.519.129/0001-50;RUA PARATI;2203;;RECANTO DA HARMONIA;37900-013;DIESEL;01/10/2025;5,99;;R$ / litro;VIBRA
SE;MG;PASSOS;AUTO POSTO ARUANA LTDA; 07.519.129/0001-50;RUA PARATI;2203;;RECANTO DA HARMONIA;37900-013;DIESEL S10;01/10/2025;6,09;;R$ / litro;VIBRA
SE;MG;PASSOS;AUTO POSTO PIANTINO LTDA.; 07.516.884/0001-80;AVENIDA COMENDADOR FRANCISCO AVELINO MAIA;3682;;JD. PROGRESSO;37900-000;DIESEL;01/10/2025;5,57;;R$ / litro;BRANCA
SE;MG;POCOS DE CALDAS;AUTO POSTO REKAR LTDA.; 07.341.138/0001-01;RUA CEL. VIRIGILIO SILVA;1578;;VILA NOVA;37701-103;DIESEL;01/10/2025;6,09;;R$ / litro;IPIRANGA
SE;MG;POCOS DE CALDAS;AUTO POSTO REKAR LTDA.; 07.341.138/0001-01;RUA CEL. VIRIGILIO SILVA;1578;;VILA NOVA;37701-103;DIESEL S10;01/10/2025;6,19;;R$ / litro;IPIRANGA
CO;MS;CAMPO GRANDE;LOCATELLI DERIVADOS DE PETROLEO LTDA; 00.781.054/0001-31;RODOVIA BR 163;S/N;KM 460,5;ZONA RURAL;79008-970;DIESEL;01/10/2025;6,09;;R$ / litro;VIBRA
CO;MS;CAMPO GRANDE;LOCATELLI DERIVADOS DE PETROLEO LTDA; 00.781.054/0001-31;RODOVIA BR 163;S/N;KM 460,5;ZONA RURAL;79008-970;DIESEL S10;01/10/2025;6,19;;R$ / litro;VIBRA
N;PA;ALTAMIRA;GONCALVES & DIAS LTDA; 07.868.912/0008-03;TRAVESSA PEDRO GOMES;S/N;;CENTRO;68371-150;DIESEL;01/10/2025;6,49;;R$ / litro;VIBRA
N;PA;ALTAMIRA;GONCALVES & DIAS LTDA; 07.868.912/0008-03;TRAVESSA PEDRO GOMES;S/N;;CENTRO;68371-150;DIESEL S10;01/10/2025;6,49;;R$ / litro;VIBRA
N;PA;ALTAMIRA;GONCALVES & DIAS LTDA; 07.868.912/0002-00;AVENIDA ALACID NUNES;S/N;;JARDIM ORIENTE;68379-200;DIESEL;01/10/2025;6,49;;R$ / litro;VIBRA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;DIESEL;01/10/2025;5,95;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;DIESEL S10;01/10/2025;5,99;;R$ / litro;BRANCA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL;01/10/2025;5,69;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL S10;01/10/2025;5,73;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0009-09;AVENIDA MIGUEL ROSA;6185;SUL;;64001-973;DIESEL;01/10/2025;5,97;;R$ / litro;VIBRA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;DIESEL;01/10/2025;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;DIESEL S10;01/10/2025;5,99;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;DIESEL;01/10/2025;5,87;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;DIESEL S10;01/10/2025;5,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;DIESEL S10;01/10/2025;6,09;;R$ / litro;VIBRA
S;PR;ARAPONGAS;AUTO POSTO CATUAI LTDA; 07.900.742/0004-65;RUA GATURAMO;475;;JARDIM PRIMAVERA;86702-000;DIESEL;01/10/2025;5,56;;R$ / litro;BRANCA
S;PR;ARAPONGAS;AUTO POSTO PARADA AZUL LTDA; 08.002.928/0001-17;RODOVIA BR 369;S/N;KM. 181;BAIRRO GRANDE PARADA;86706-430;DIESEL;01/10/2025;5,94;;R$ / litro;RAIZEN
S;PR;ARAPONGAS;AUTO POSTO PARADA AZUL LTDA; 08.002.928/0001-17;RODOVIA BR 369;S/N;KM. 181;BAIRRO GRANDE PARADA;86706-430;DIESEL S10;01/10/2025;5,99;;R$ / litro;RAIZEN
S;PR;ARAPONGAS;L&J COMÉRCIO DE COMBUSTÍVEIS LTDA.; 06.050.174/0001-45;RUA CONDOR;863;;CENTRO;86701-210;DIESEL;01/10/2025;5,99;;R$ / litro;VIBRA
S;PR;ARAPONGAS;L&J COMÉRCIO DE COMBUSTÍVEIS LTDA.; 06.050.174/0001-45;RUA CONDOR;863;;CENTRO;86701-210;DIESEL S10;01/10/2025;6,09;;R$ / litro;VIBRA
S;PR;ARAPONGAS;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0002-80;RODOVIA BR 369;S/N;KM 181 + 200 MTS;SEDE;86700-000;DIESEL;01/10/2025;6,09;;R$ / litro;IPIRANGA
S;PR;ARAPONGAS;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0002-80;RODOVIA BR 369;S/N;KM 181 + 200 MTS;SEDE;86700-000;DIESEL S10;01/10/2025;6,19;;R$ / litro;IPIRANGA
S;PR;CORNELIO PROCOPIO;K.M.W. COMERCIO DE COMBUSTIVEIS LTDA.; 04.456.186/0001-49;RUA SANTA CATARINA;184;;CENTRO;86300-000;DIESEL;01/10/2025;6,19;;R$ / litro;VIBRA
S;PR;CORNELIO PROCOPIO;MARMONTELLO & BASSO LTDA; 68.831.379/0001-15;RUA ANCHIETA;773;;CENTRO;86300-000;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
S;PR;CORNELIO PROCOPIO;BERGAMASCO & BERGAMASCO LTDA; 03.492.671/0001-05;RUA RUI BARBOSA;52;;CENTRO;86300-000;DIESEL;01/10/2025;5,99;;R$ / litro;RAIZEN
S;PR;FOZ DO IGUACU;COMERCIO DE COMBUSTIVEIS FLAMBOYANT EIRELI; 03.959.314/0001-04;AVENIDA CARLOS GOMES;1703;C/ RUA DI CAVALCANTI;VILA PORTES;85865-130;DIESEL S10;01/10/2025;5,99;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;AUTO POSTO DANUBIO LTDA.; 04.413.351/0001-85;AVENIDA JUSCELINO KUBITSCHEK;3700;;VILA PEROLA;85865-000;DIESEL S10;01/10/2025;6,61;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;BEGNINI COMERCIO DE COMBUSTIVEIS LTDA; 09.182.266/0001-77;RUA GUAIRA;3148;;CENTRO;85010-010;DIESEL S10;01/10/2025;5,79;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;STAWS COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.864.856/0001-54;RUA XV DE NOVEMBRO;5591;;ALTO DA XV;85100-970;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;POSTO DE COMBUSTIVEIS PLUS LTDA; 08.168.750/0001-89;RUA VICENTE MACHADO;1828;;CENTRO;85010-260;DIESEL;01/10/2025;5,85;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;POSTO DE COMBUSTIVEIS PLUS LTDA; 08.168.750/0001-89;RUA VICENTE MACHADO;1828;;CENTRO;85010-260;DIESEL S10;01/10/2025;5,88;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;G. DE CESARO & CIA LTDA.; 07.940.812/0001-66;RUA QUINZE DE NOVEMBRO;7049;;CENTRO;85010-000;DIESEL;01/10/2025;5,66;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;G. DE CESARO & CIA LTDA.; 07.940.812/0001-66;RUA QUINZE DE NOVEMBRO;7049;;CENTRO;85010-000;DIESEL S10;01/10/2025;5,67;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;O.S. KANEMATSU & CIA LTDA; 03.157.919/0001-81;RUA XV DE NOVEMBRO;6094;;ALTO DA XV;85065-000;DIESEL;01/10/2025;5,99;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;O.S. KANEMATSU & CIA LTDA; 03.157.919/0001-81;RUA XV DE NOVEMBRO;6094;;ALTO DA XV;85065-000;DIESEL S10;01/10/2025;5,99;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;FERLIM COMERCIO DE COMBUSTIVEIS LTDA; 01.628.563/0001-91;RUA CAPITAO VIRMOND;1785;;CENTRO;85010-120;DIESEL S10;01/10/2025;5,99;;R$ / litro;VIBRA
S;PR;PONTA GROSSA;POSTO BOA VISTA LTDA; 77.488.005/0002-10;AVENIDA GENERAL CARLOS CAVALCANTI;2840;;UVARANAS;84030-000;DIESEL;01/10/2025;5,69;;R$ / litro;RAIZEN
S;PR;PONTA GROSSA;POSTO BOA VISTA LTDA; 77.488.005/0002-10;AVENIDA GENERAL CARLOS CAVALCANTI;2840;;UVARANAS;84030-000;DIESEL S10;01/10/2025;5,74;;R$ / litro;RAIZEN
S;PR;PONTA GROSSA;AUTO POSTO SANTA RITA LTDA; 80.253.032/0001-38;AVENIDA CARLOS CAVALCANTI;3581;0;UVARANAS;84030-000;DIESEL;01/10/2025;5,97;;R$ / litro;IPIRANGA
S;PR;PONTA GROSSA;AUTO POSTO SANTA RITA LTDA; 80.253.032/0001-38;AVENIDA CARLOS CAVALCANTI;3581;0;UVARANAS;84030-000;DIESEL S10;01/10/2025;6,09;;R$ / litro;IPIRANGA
S;PR;PONTA GROSSA;M. T. PIANOWSKI & CIA LTDA; 04.795.933/0001-73;AVENIDA GENERAL CARLOS CAVALCANTI;556;;UVARANAS;84025-000;DIESEL S10;01/10/2025;5,89;;R$ / litro;BRANCA
S;PR;UMUARAMA;LEBLON COMERCIO DE COMBUSTIVEIS LTDA; 80.853.229/0001-08;AVENIDA PARANA;5464;LOTE  11 12 13            QUADRA48;ZONA III;87502-000;DIESEL S10;01/10/2025;6,59;;R$ / litro;IPIRANGA
SE;RJ;ANGRA DOS REIS;POSTO IMPERIAL BRACUI LTDA; 05.318.745/0001-17;RODOVIA PROCURADOR HAROLDO FERNANDES DUARTE;S/N;KM 113 L5;ITANEMA (CUNHAMBEBE);23940-000;DIESEL;01/10/2025;6,79;;R$ / litro;BRANCA
SE;RJ;ANGRA DOS REIS;POSTO IMPERIAL BRACUI LTDA; 05.318.745/0001-17;RODOVIA PROCURADOR HAROLDO FERNANDES DUARTE;S/N;KM 113 L5;ITANEMA (CUNHAMBEBE);23940-000;DIESEL S10;01/10/2025;6,99;;R$ / litro;BRANCA
SE;RJ;ANGRA DOS REIS;POSTO DE GASOLINA PARQUE PEREQUE LTDA; 03.392.872/0001-30;RUA DO AREAL;294;;PARQUE PEREQUE (MAMBUCABA);23953-030;DIESEL S10;01/10/2025;6,75;;R$ / litro;RAIZEN
SE;RJ;RIO BONITO;AUTO POSTO SAMBE LTDA; 28.942.605/0001-10;AVENIDA MARTINHO ALMEIDA;350;;PRACA CRUZEIRO;28800-000;DIESEL S10;01/10/2025;6,64;;R$ / litro;IPIRANGA
